icd10Code;icd10Title;;;;;;
Z04;Badanie i obserwacja z innych przyczyn;;;;;;
Z04;Badanie i obserwacja z innych przyczyn;;;;;;
Z04;Badanie i obserwacja z innych przyczyn;;;;;;
Z04;Badanie i obserwacja z innych przyczyn;;;;;;
Z04;Badanie i obserwacja z innych przyczyn;;;;;;
Z04;Badanie i obserwacja z innych przyczyn;;;;;;
Z04;Badanie i obserwacja z innych przyczyn;;;;;;
Z04;Badanie i obserwacja z innych przyczyn;;;;;;
Z04;Badanie i obserwacja z innych przyczyn;;;;;;
Z04;Badanie i obserwacja z innych przyczyn;;;;;;
Z04;Badanie i obserwacja z innych przyczyn;;;;;;
Z04;Badanie i obserwacja z innych przyczyn;;;;;;
Z04;Badanie i obserwacja z innych przyczyn;;;;;;
Z04.0;Badanie krwi w kierunku obecności alkoholu i narkotyków;;;;;;
Z01.7;Badanie laboratoryjne;;;;;;
Z01.0;Badanie oczu i wzroku;;;;;;
Z01.0;Badanie oczu i wzroku;;;;;;
Z01.0;Badanie oczu i wzroku;;;;;;
Z01.0;Badanie oczu i wzroku;;;;;;
Z00.5;Badanie potencjalnego dawcy narządu lub tkanki;;;;;;
Z32;Badanie przedmiotowe lub testy w celu rozpoznania ciąży;;;;;;
Z36.0;Badanie przesiewowe w kierunku anomalii chromosomowych;;;;;;
Z36.1;Badanie przesiewowe w kierunku podwyższonego poziomu alfafetoproteiny;;;;;;
Y84.2;Badanie radiologiczne i radioterapia;;;;;;
Z01.6;Badanie radiologiczne niesklasyfikowane gdzie indziej;;;;;;
Z01.1;Badanie uszu i słuchu;;;;;;
Z00.6;Badanie w celu porównania i kontroli w naukowych badaniach klinicznych;;;;;;
Z02.4;Badanie w celu uzyskania prawa jazdy;;;;;;
Z02.5;Badanie w związku uprawianiem sportu;;;;;;
Z02.1;Badanie w związku z podejmowaniem pracy;;;;;;
Z02.0;Badanie w związku z przyjęciem do szkoły;;;;;;
Z02.2;Badanie w związku z przyjęciem do zakładów stacjonarnych;;;;;;
Z02.3;Badanie w związku z rekrutacją do wojska;;;;;;
Z10.0;Badanie z zakresu medycyny pracy;;;;;;
J67.1;Bagasoza;;;;;;
G00;Bakteryjne zapalenie opon mózgowo-rdzeniowych, niesklasyfikowane gdzie indziej;;;;;;
G00;Bakteryjne zapalenie opon mózgowo-rdzeniowych, niesklasyfikowane gdzie indziej;;;;;;
G04.2;Bakteryjne zapalenie opon mózgowych i mózgu oraz zapalenie opon rdzeniowych i rdzenia kręgowego niesklasyfikowane gdzie indziej;;;;;;
G04.2;Bakteryjne zapalenie opon mózgowych i mózgu oraz zapalenie opon rdzeniowych i rdzenia kręgowego niesklasyfikowane gdzie indziej;;;;;;
J15;Bakteryjne zapalenie płuc niesklasyfikowane gdzie indziej;;;;;;
J15;Bakteryjne zapalenie płuc niesklasyfikowane gdzie indziej;;;;;;
A05.9;Bakteryjne zatrucie pokarmowe, nieokreślone;;;;;;
A05.9;Bakteryjne zatrucie pokarmowe, nieokreślone;;;;;;
A05.9;Bakteryjne zatrucie pokarmowe, nieokreślone;;;;;;
N15.0;Bałkańskie endemiczne zapalenie nerek;;;;;;
R46.0;Bardzo niski poziom higieny osobistej;;;;;;
A44.0;Bartonelloza układowa;;;;;;
A44.1;Bartonelloza, postać skórna i śluzówkowo-skórna;;;;;;
L81.7;Barwnikowe naczyniowe zmiany skórne;;;;;;
B67.8;Bąblowica wątroby, nieokreślona;;;;;;
B67.7;Bąblowica wywołana przez Echinococcus multilocularis, nieokreślona;;;;;;
B67.7;Bąblowica wywołana przez Echinococcus multilocularis, nieokreślona;;;;;;
B67.7;Bąblowica wywołana przez Echinococcus multilocularis, nieokreślona;;;;;;
B67.7;Bąblowica wywołana przez Echinococcus multilocularis, nieokreślona;;;;;;
B67.7;Bąblowica wywołana przez Echinococcus multilocularis, nieokreślona;;;;;;
B67.7;Bąblowica wywołana przez Echinococcus multilocularis, nieokreślona;;;;;;
E51.1;Beri-beri;;;;;;
E51.1;Beri-beri;;;;;;
E51.1;Beri-beri;;;;;;
E51.1;Beri-beri;;;;;;
J63.2;Beryloza;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
G47.3;Bezdech senny;;;;;;
Z59.0;Bezdomność;;;;;;
R34;Bezmocz i skąpomocz;;;;;;
T79.5;Bezmocz pourazowy;;;;;;
Q00.0;Bezmózgowie;;;;;;
Q00.0;Bezmózgowie;;;;;;
Q00.0;Bezmózgowie;;;;;;
Q00;Bezmózgowie i podobne wady rozwojowe;;;;;;
Q00;Bezmózgowie i podobne wady rozwojowe;;;;;;
Q00;Bezmózgowie i podobne wady rozwojowe;;;;;;
Q00;Bezmózgowie i podobne wady rozwojowe;;;;;;
Q00;Bezmózgowie i podobne wady rozwojowe;;;;;;
Q11;Bezocze, małoocze i wielkoocze;;;;;;
Q11;Bezocze, małoocze i wielkoocze;;;;;;
Q11;Bezocze, małoocze i wielkoocze;;;;;;
M01;Bezpośrednie zajęcie stawu w przebiegu chorób zakaźnych i pasożytniczych sklasyfikowanych gdzie indziej;;;;;;
M01;Bezpośrednie zajęcie stawu w przebiegu chorób zakaźnych i pasożytniczych sklasyfikowanych gdzie indziej;;;;;;
M01;Bezpośrednie zajęcie stawu w przebiegu chorób zakaźnych i pasożytniczych sklasyfikowanych gdzie indziej;;;;;;
M01;Bezpośrednie zajęcie stawu w przebiegu chorób zakaźnych i pasożytniczych sklasyfikowanych gdzie indziej;;;;;;
Z56.0;Bezrobocie, nieokreślone;;;;;;
F51.0;Bezsenność nieorganiczna;;;;;;
F51.0;Bezsenność nieorganiczna;;;;;;
H27.0;Bezsoczewkowość;;;;;;
C90.1;Białaczka plazmatycznokomórkowa;;;;;;
C91.3;Białaczka prolimfocytowa z komórek B;;;;;;
C91.3;Białaczka prolimfocytowa z komórek B;;;;;;
C91.3;Białaczka prolimfocytowa z komórek B;;;;;;
C91.3;Białaczka prolimfocytowa z komórek B;;;;;;
C91.6;Białaczka prolimfocytowa z komórek T;;;;;;
C92;Białaczka szpikowa;;;;;;
C92.9;Białaczka szpikowa, nieokreślona;;;;;;
Z85.6;Białaczka w wywiadzie;;;;;;
C91.4;Białaczka włochatokomórkowa;;;;;;
C94.3;Białaczka z komórek tucznych;;;;;;
C95.9;Białaczka, nieokreślona;;;;;;
O12.1;Białkomocz ciążowy;;;;;;
N06;Białkomocz izolowany z określonymi zmianami morfologicznymi;;;;;;
N06;Białkomocz izolowany z określonymi zmianami morfologicznymi;;;;;;
N06;Białkomocz izolowany z określonymi zmianami morfologicznymi;;;;;;
N06;Białkomocz izolowany z określonymi zmianami morfologicznymi;;;;;;
N06.8;Białkomocz izolowany z określonymi zmianami morfologicznymi: inne;;;;;;
N39.2;Białkomocz ortostatyczny, nieokreślony;;;;;;
K59.1;Biegunka czynnościowa;;;;;;
E70.3;Bielactwo;;;;;;
E70.3;Bielactwo;;;;;;
E70.3;Bielactwo;;;;;;
L80;Bielactwo;;;;;;
R82.2;Biluria;;;;;;
R29.4;Biodro trzaskające;;;;;;
R23.1;Bladość;;;;;;
B40;Blastomykoza;;;;;;
J92;Blaszka opłucnej;;;;;;
L91.0;Blizna przerostowa;;;;;;
L91.0;Blizna przerostowa;;;;;;
L91.0;Blizna przerostowa;;;;;;
H31.0;Blizny naczyniówki i siatkówki;;;;;;
H17;Blizny rogówki i zmętnienia;;;;;;
H17;Blizny rogówki i zmętnienia;;;;;;
H17;Blizny rogówki i zmętnienia;;;;;;
H11.2;Blizny spojówkowe;;;;;;
Z38.4;Bliźniaki urodzone poza szpitalem;;;;;;
Z38.5;Bliźniaki urodzone w nieokreślonym miejscu urodzenia;;;;;;
Z38.3;Bliźniaki urodzone w szpitalu;;;;;;
Z38.3;Bliźniaki urodzone w szpitalu;;;;;;
Z38.3;Bliźniaki urodzone w szpitalu;;;;;;
Z38.3;Bliźniaki urodzone w szpitalu;;;;;;
Z38.3;Bliźniaki urodzone w szpitalu;;;;;;
Z37.3;Bliźniaki, jeden urodzony żywo, drugi martwy;;;;;;
Z37.4;Bliźniaki, oba martwo urodzone;;;;;;
Z37.2;Bliźniaki, oba żywo urodzone;;;;;;
Q89.4;Bliźnięta zrośnięte;;;;;;
I44.7;Blok lewej odnogi pęczka Hisa, nieokreślony;;;;;;
I44.7;Blok lewej odnogi pęczka Hisa, nieokreślony;;;;;;
I44.4;Blok przedniej gałęzi lewej odnogi pęczka Hisa;;;;;;
I44.1;Blok przedsionkowo-komorowy drugiego stopnia;;;;;;
I44.1;Blok przedsionkowo-komorowy drugiego stopnia;;;;;;
I44.1;Blok przedsionkowo-komorowy drugiego stopnia;;;;;;
I44.1;Blok przedsionkowo-komorowy drugiego stopnia;;;;;;
I44.0;Blok przedsionkowo-komorowy pierwszego stopnia;;;;;;
I44.2;Blok przedsionkowo-komorowy zupełny;;;;;;
I44.2;Blok przedsionkowo-komorowy zupełny;;;;;;
I44.2;Blok przedsionkowo-komorowy zupełny;;;;;;
I44.2;Blok przedsionkowo-komorowy zupełny;;;;;;
I44.5;Blok tylnej gałęzi lewej odnogi pęczka Hisa;;;;;;
D07.0;Błona śluzowa macicy;;;;;;
A36.0;Błonica gardła;;;;;;
A36.0;Błonica gardła;;;;;;
A36.0;Błonica gardła;;;;;;
A36.0;Błonica gardła;;;;;;
A36.2;Błonica krtani;;;;;;
A36.1;Błonica nosa i gardła;;;;;;
A36.3;Błonica skóry;;;;;;
H21.4;Błony źreniczne;;;;;;
C81.4;Bogata w limfocyty (klasyczna) choroba Hodgkina;;;;;;
R30.0;Bolesne lub utrudnione oddawanie moczu;;;;;;
R30.1;Bolesne parcie na mocz;;;;;;
N94.1;Bolesne współżycie płciowe;;;;;;
N64.4;Bolesność piersi;;;;;;
M77.4;Bolesność śródstopia;;;;;;
N48.3;Bolesny wzwód prącia;;;;;;
R07.0;Ból gardła;;;;;;
R07;Ból gardła i w klatce piersiowej;;;;;;
R07;Ból gardła i w klatce piersiowej;;;;;;
O29.4;Ból głowy będący następstwem znieczulenia rdzeniowego lub nadtwardówkowego w czasie ciąży;;;;;;
O89.4;Ból głowy będący następstwem znieczulenia rdzeniowego lub nadtwardówkowego w czasie połogu;;;;;;
O74.5;Ból głowy będący następstwem znieczulenia rdzeniowego lub nadtwardówkowego w trakcie czynności porodowej lub porodu;;;;;;
G44.2;Ból głowy typu napięciowego;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
N94;Ból i inne stany związane z żeńskimi narządami rozrodczymi i cyklem miesiączkowym;;;;;;
K14.6;Ból języka;;;;;;
M54.6;Ból kręgosłupa piersiowego;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
R52;Ból niesklasyfikowany gdzie indziej;;;;;;
H57.1;Ból oczny;;;;;;
M54.5;Ból okolicy lędźwiowo-krzyżowej;;;;;;
M54.5;Ból okolicy lędźwiowo-krzyżowej;;;;;;
M54.5;Ból okolicy lędźwiowo-krzyżowej;;;;;;
R52.0;Ból ostry;;;;;;
R52.0;Ból ostry;;;;;;
R52.0;Ból ostry;;;;;;
R52.0;Ból ostry;;;;;;
R52.0;Ból ostry;;;;;;
R52.0;Ból ostry;;;;;;
M25.5;Ból stawu;;;;;;
H92.0;Ból ucha;;;;;;
H92;Ból ucha i wyciek z ucha;;;;;;
R07.1;Ból w klatce piersiowej podczas oddychania;;;;;;
R10;Ból w okolicy brzucha i miednicy;;;;;;
R10;Ból w okolicy brzucha i miednicy;;;;;;
R10;Ból w okolicy brzucha i miednicy;;;;;;
R10;Ból w okolicy brzucha i miednicy;;;;;;
R10;Ból w okolicy brzucha i miednicy;;;;;;
R10.2;Ból w okolicy miednicy i krocza;;;;;;
R07.2;Ból w okolicy przedsercowej;;;;;;
R10.3;Ból zlokalizowany w innych częściach podbrzusza;;;;;;
R10.1;Ból zlokalizowany w nadbrzuszu;;;;;;
M54;Bóle grzbietu;;;;;;
M54;Bóle grzbietu;;;;;;
M79.6;Bóle kończyn;;;;;;
M79.1;Bóle mięśni;;;;;;
R00.1;Bradykardia, nieokreślona;;;;;;
R00.1;Bradykardia, nieokreślona;;;;;;
Z72.3;Brak aktywności fizycznej;;;;;;
Q83.2;Brak brodawki sutkowej;;;;;;
R20.0;Brak czucia;;;;;;
Q10.4;Brak i niewykształcenie aparatu łzowego;;;;;;
Q55.0;Brak lub niewykształcenie jądra;;;;;;
F52.0;Brak lub utrata potrzeb seksualnych;;;;;;
F52.0;Brak lub utrata potrzeb seksualnych;;;;;;
F52.0;Brak lub utrata potrzeb seksualnych;;;;;;
F52.0;Brak lub utrata potrzeb seksualnych;;;;;;
F52.0;Brak lub utrata potrzeb seksualnych;;;;;;
F52.0;Brak lub utrata potrzeb seksualnych;;;;;;
N91;Brak miesiączki, skąpe i rzadkie miesiączki;;;;;;
N91;Brak miesiączki, skąpe i rzadkie miesiączki;;;;;;
N91;Brak miesiączki, skąpe i rzadkie miesiączki;;;;;;
N91;Brak miesiączki, skąpe i rzadkie miesiączki;;;;;;
R62;Brak oczekiwanego prawidłowego rozwoju fizjologicznego;;;;;;
R62;Brak oczekiwanego prawidłowego rozwoju fizjologicznego;;;;;;
R62;Brak oczekiwanego prawidłowego rozwoju fizjologicznego;;;;;;
R62;Brak oczekiwanego prawidłowego rozwoju fizjologicznego;;;;;;
R62;Brak oczekiwanego prawidłowego rozwoju fizjologicznego;;;;;;
R62;Brak oczekiwanego prawidłowego rozwoju fizjologicznego;;;;;;
Z59.4;Brak odpowiedniego odżywiania;;;;;;
O92.3;Brak pokarmu;;;;;;
L74.4;Brak potu;;;;;;
L74.4;Brak potu;;;;;;
L74.4;Brak potu;;;;;;
L74.4;Brak potu;;;;;;
L74.4;Brak potu;;;;;;
L74.4;Brak potu;;;;;;
X53;Brak pożywienia;;;;;;
Q06.0;Brak rdzenia kręgowego;;;;;;
F52.2;Brak reakcji genitalnej;;;;;;
F52.2;Brak reakcji genitalnej;;;;;;
F52.2;Brak reakcji genitalnej;;;;;;
F52.2;Brak reakcji genitalnej;;;;;;
F52.2;Brak reakcji genitalnej;;;;;;
F52.2;Brak reakcji genitalnej;;;;;;
F52.2;Brak reakcji genitalnej;;;;;;
F52.2;Brak reakcji genitalnej;;;;;;
F52.2;Brak reakcji genitalnej;;;;;;
F52.2;Brak reakcji genitalnej;;;;;;
F52.2;Brak reakcji genitalnej;;;;;;
F52.2;Brak reakcji genitalnej;;;;;;
F52.2;Brak reakcji genitalnej;;;;;;
Q13.1;Brak tęczówki;;;;;;
Q77.0;Brak tkanki chrzęstnej;;;;;;
Q77.0;Brak tkanki chrzęstnej;;;;;;
Q04.1;Brak węchomózgowia;;;;;;
R43.0;Brak węchu;;;;;;
X54;Brak wody;;;;;;
K00.0;Brak zębów;;;;;;
K00.0;Brak zębów;;;;;;
K00.0;Brak zębów;;;;;;
M84.1;Brak zrostu po złamaniu [staw rzekomy];;;;;;
L82;Brodawka łojotokowa;;;;;;
C24.1;Brodawka większa dwunastnicy Vatera;;;;;;
C24.1;Brodawka większa dwunastnicy Vatera;;;;;;
C24.1;Brodawka większa dwunastnicy Vatera;;;;;;
C24.1;Brodawka większa dwunastnicy Vatera;;;;;;
C24.1;Brodawka większa dwunastnicy Vatera;;;;;;
B07;Brodawki wirusowe;;;;;;
B07;Brodawki wirusowe;;;;;;
B07;Brodawki wirusowe;;;;;;
B07;Brodawki wirusowe;;;;;;
B07;Brodawki wirusowe;;;;;;
B07;Brodawki wirusowe;;;;;;
J66.0;Bysynoza;;;;;;
Q26.2;Całkowicie nieprawidłowe ujście żył płucnych;;;;;;
N81.3;Całkowite wypadanie macicy i pochwy;;;;;;
D57.3;Cecha sierpowatokrwinkowości;;;;;;
D56.3;Cecha talasemii;;;;;;
H72.0;Centralna perforacja błony bębenkowej;;;;;;
N12;Cewkowo-śródmiąższowe zapalenie nerek nieokreślone jako ostre lub przewlekłe;;;;;;
Y84.6;Cewnikowanie dróg moczowych;;;;;;
Q99.0;Chimera 46, XX / 46, XY;;;;;;
Q99.0;Chimera 46, XX / 46, XY;;;;;;
Q99.0;Chimera 46, XX / 46, XY;;;;;;
Q99.0;Chimera 46, XX / 46, XY;;;;;;
Q99.0;Chimera 46, XX / 46, XY;;;;;;
C84.7;Chłoniak anaplastyczny z dużych komórek, ALK-;;;;;;
C84.6;Chłoniak anaplastyczny z dużych komórek, ALK+;;;;;;
C86.5;Chłoniak angioimmunoblastyczny z komórek T;;;;;;
C86.4;Chłoniak blasyczny z komórek NK;;;;;;
C83.7;Chłoniak Burkitta;;;;;;
C82.0;Chłoniak grudkowy w stopniu zaawansowania I;;;;;;
C82.1;Chłoniak grudkowy w stopniu zaawansowania II;;;;;;
C82.2;Chłoniak grudkowy w stopniu zaawansowania III, nieokreślony;;;;;;
C82.9;Chłoniak grudkowy, nieokreślony;;;;;;
C82.9;Chłoniak grudkowy, nieokreślony;;;;;;
C82.9;Chłoniak grudkowy, nieokreślony;;;;;;
C82.9;Chłoniak grudkowy, nieokreślony;;;;;;
C82.9;Chłoniak grudkowy, nieokreślony;;;;;;
C82.9;Chłoniak grudkowy, nieokreślony;;;;;;
C81;Chłoniak Hodgkina;;;;;;
C81;Chłoniak Hodgkina;;;;;;
C81.0;Chłoniak Hodgkina - postać guzkowa z przewagą limfocytów;;;;;;
C85.9;Chłoniak nieziarniczy, nieokreślony;;;;;;
C83.3;Chłoniak rozlany z dużych komórek B;;;;;;
C83.3;Chłoniak rozlany z dużych komórek B;;;;;;
C83.3;Chłoniak rozlany z dużych komórek B;;;;;;
C83.3;Chłoniak rozlany z dużych komórek B;;;;;;
C83.3;Chłoniak rozlany z dużych komórek B;;;;;;
C83.3;Chłoniak rozlany z dużych komórek B;;;;;;
C83.3;Chłoniak rozlany z dużych komórek B;;;;;;
C83.3;Chłoniak rozlany z dużych komórek B;;;;;;
C83.3;Chłoniak rozlany z dużych komórek B;;;;;;
C83.3;Chłoniak rozlany z dużych komórek B;;;;;;
C83.3;Chłoniak rozlany z dużych komórek B;;;;;;
C83.3;Chłoniak rozlany z dużych komórek B;;;;;;
C83.3;Chłoniak rozlany z dużych komórek B;;;;;;
C85.2;Chłoniak śródpiersia (grasiczny) z dużych komórek B;;;;;;
C85.1;Chłoniak z komórek B, nieokreślony;;;;;;
C85.1;Chłoniak z komórek B, nieokreślony;;;;;;
C85.1;Chłoniak z komórek B, nieokreślony;;;;;;
C85.1;Chłoniak z komórek B, nieokreślony;;;;;;
C85.1;Chłoniak z komórek B, nieokreślony;;;;;;
C84.4;Chłoniak z obwodowych komórek T, niesklasyfikowany gdzie indziej;;;;;;
C83.1;Chłoniak z komórek płaszcza;;;;;;
C91.5;Chłoniak/białaczka dorosłych z komórek T [związana z HTLV-1];;;;;;
C84;Chłoniaki z dojrzałych komórek T/NK;;;;;;
C84;Chłoniaki z dojrzałych komórek T/NK;;;;;;
C84;Chłoniaki z dojrzałych komórek T/NK;;;;;;
C84;Chłoniaki z dojrzałych komórek T/NK;;;;;;
C84;Chłoniaki z dojrzałych komórek T/NK;;;;;;
C84;Chłoniaki z dojrzałych komórek T/NK;;;;;;
C84;Chłoniaki z dojrzałych komórek T/NK;;;;;;
Q77.3;Chondrodysplazja punktowa;;;;;;
G30;Choroba Alzheimera;;;;;;
M48.2;Choroba Baastrupa;;;;;;
M35.2;Choroba Behçeta;;;;;;
B57;choroba Chagasa;;;;;;
B57;choroba Chagasa;;;;;;
B57;choroba Chagasa;;;;;;
B57.2;Choroba Chagasa (przewlekła) z zajęciem serca;;;;;;
B57.4;Choroba Chagasa (przewlekła) z zajęciem układu nerwowego;;;;;;
B57.3;Choroba Chagasa (przewlekła) z zajęciem układu pokarmowego;;;;;;
A81.0;Choroba Creutzfeldta-Jacoba;;;;;;
E24.0;Choroba Cushinga pochodzenia przysadkowego;;;;;;
J66.8;Choroba dróg oddechowych wywołana przez inne określone pyły organiczne;;;;;;
C94.6;Choroba dysplastyczna i rozrostowa szpiku, niesklasyfikowana gdzie indziej;;;;;;
B02.3;Choroba gałki ocznej wywołana przez wirus herpes zoster;;;;;;
B00.5;Choroba gałki ocznej wywołana przez wirus opryszczki;;;;;;
B00.5;Choroba gałki ocznej wywołana przez wirus opryszczki;;;;;;
B00.5;Choroba gałki ocznej wywołana przez wirus opryszczki;;;;;;
B00.5;Choroba gałki ocznej wywołana przez wirus opryszczki;;;;;;
B00.5;Choroba gałki ocznej wywołana przez wirus opryszczki;;;;;;
E32.9;Choroba grasicy, nieokreślona;;;;;;
E32.9;Choroba grasicy, nieokreślona;;;;;;
E32.9;Choroba grasicy, nieokreślona;;;;;;
P55;Choroba hemolityczna płodu i noworodka;;;;;;
P55;Choroba hemolityczna płodu i noworodka;;;;;;
P55;Choroba hemolityczna płodu i noworodka;;;;;;
P55;Choroba hemolityczna płodu i noworodka;;;;;;
P55;Choroba hemolityczna płodu i noworodka;;;;;;
